arrival,service,start,departure,thread
16.14685518590232,0.13544137761474498,16.14685518590232,16.282296563517068,0
16.211191222808676,0.4037754407938506,16.211191222808676,16.614966663602527,2
16.412318588939588,0.07885470272034543,16.412318588939588,16.491173291659933,1
16.418601876474142,0.09196598174160397,16.418601876474142,16.510567858215747,3
16.460061678277647,0.5371813065190972,16.460061678277647,16.997242984796745,0
16.51014524223306,1.0134757265548697,16.51014524223306,17.52362096878793,1
16.54108289415871,0.16820186370602844,16.54108289415871,16.709284757864737,3
16.570919411229124,0.29716230350400163,16.614966663602527,16.91212896710653,2
16.989512762865054,0.31955719402733074,16.989512762865054,17.309069956892387,3
17.044749263164125,0.377420334614358,17.044749263164125,17.42216959777848,2
17.17950304888634,0.32625586669161233,17.17950304888634,17.50575891557795,0
17.214859315178426,0.07681697387120849,17.309069956892387,17.385886930763593,3
17.26756908414876,0.16963158633611936,17.385886930763593,17.555518517099713,3
17.293000906915957,0.09291546238408052,17.42216959777848,17.515085060162562,2
17.33821198434531,0.14331761756820735,17.50575891557795,17.649076533146157,0
17.34479077264601,0.34193772202602934,17.515085060162562,17.85702278218859,2
17.43172764138888,0.1793243278359907,17.52362096878793,17.702945296623923,1
17.52802992166832,0.5684946481989405,17.555518517099713,18.124013165298653,3
17.9724252616157,0.0719730042398986,17.9724252616157,18.044398265855598,0
18.068396048410584,0.07899965150916158,18.068396048410584,18.147395699919745,1
18.173220081479602,0.037693271747684304,18.173220081479602,18.210913353227287,2
18.204355980239885,0.05089723955405983,18.204355980239885,18.255253219793946,0
18.268024628627128,0.00490835321267459,18.268024628627128,18.2729329818398,3
18.31094249794086,0.24204705010223282,18.31094249794086,18.552989548043094,1
18.378425113190936,0.03429739594690885,18.378425113190936,18.412722509137843,2
18.54864679800846,0.42504753903855946,18.54864679800846,18.973694337047018,0
18.556762093813415,0.30588997193220435,18.556762093813415,18.862652065745618,3
18.613676847307293,0.21437505484510228,18.613676847307293,18.828051902152396,2
18.656052548766972,0.43781422314206764,18.656052548766972,19.09386677190904,1
18.805826973748843,0.8605352134106751,18.828051902152396,19.68858711556307,2
18.845538468593265,0.03771712316611288,18.862652065745618,18.900369188911732,3
18.970117032981356,0.10336658166235518,18.970117032981356,19.073483614643713,3
19.139681466796574,0.23555310762537932,19.139681466796574,19.375234574421953,0
19.199176204561404,0.005997256317481007,19.199176204561404,19.205173460878886,3
19.20152722100368,0.39685766859095645,19.20152722100368,19.598384889594637,1
19.253921868895233,0.038832539546800396,19.253921868895233,19.292754408442033,3
19.324152515314307,0.12543039147042206,19.324152515314307,19.44958290678473,3
19.33843920988047,0.013988670563408141,19.375234574421953,19.38922324498536,0
19.356305197521735,0.5727093409808106,19.38922324498536,19.96193258596617,0
19.372771528727196,0.05510593132929519,19.44958290678473,19.504688838114024,3
19.432151100920038,0.11853927318407433,19.504688838114024,19.623228111298097,3
19.64071579044281,0.01753589472736421,19.64071579044281,19.65825168517017,1
19.81732688295394,0.3076345236354526,19.81732688295394,20.124961406589392,3
19.88338531585476,0.02741473959971558,19.88338531585476,19.910800055454477,1
19.8910774041579,0.3289459645939551,19.8910774041579,20.220023368751857,2
20.207134359948594,0.03667054784787408,20.207134359948594,20.243804907796466,1
20.22489620649474,0.2876688321112417,20.22489620649474,20.51256503860598,0
20.27473827400903,0.03534214103152594,20.27473827400903,20.310080415040556,3
20.27746419592986,0.1408721539209966,20.27746419592986,20.418336349850854,2
20.33455320893796,0.037891126983009324,20.33455320893796,20.37244433592097,1
20.396817951188602,0.36586908076242974,20.396817951188602,20.76268703195103,3
20.56830896754318,0.4253518897720392,20.56830896754318,20.99366085731522,1
20.640566363254454,0.18028979285003252,20.640566363254454,20.820856156104487,2
20.73929077154691,0.14319956903378633,20.73929077154691,20.882490340580695,0
20.841444472884938,0.30244726712837233,20.841444472884938,21.14389174001331,3
20.846175528962092,0.3615616512486964,20.846175528962092,21.20773718021079,2
20.912689084017973,0.033245554133982246,20.912689084017973,20.945934638151957,0
20.96286191832214,0.04919343335879775,20.96286191832214,21.01205535168094,0
21.13057309959952,0.06828111721449938,21.13057309959952,21.19885421681402,1
21.26688310723796,0.17906858428861894,21.26688310723796,21.445951691526577,0
21.552358325611117,0.002152964383807316,21.552358325611117,21.554511289994924,3
21.57903975726963,0.10347747195902503,21.57903975726963,21.682517229228655,1
21.584395594202213,0.8891980593941713,21.584395594202213,22.473593653596385,2
21.665763854801135,0.18001350242884284,21.665763854801135,21.845777357229977,0
